date,PMI,VIX_Open,VIX_High,VIX_Low,VIX_Close,SPX_Open,SPX_High,SPX_Low,SPX_Close
3/1/1995,52.1,12.29,14.22,11.19,13.37,487.39,508.15,479.7,500.71
4/1/1995,51.5,13.5,13.5,11.48,11.75,500.74,515.29,500.2,514.71
5/1/1995,46.7,12.14,13.77,11.26,13.77,514.73,533.41,513.03,533.4
6/1/1995,45.9,12.21,14.12,10.75,11.38,533.41,551.07,526,544.75
7/1/1995,50.7,11.57,13.86,11.52,13.49,544.79,565.4,542.51,562.06
8/1/1995,47.1,13.56,13.78,11.52,11.52,562.07,565.62,553.04,561.88
9/1/1995,48.1,11.29,13.22,11.1,12.74,561.83,587.61,561.01,584.41
10/1/1995,46.7,13.95,15.74,13.46,13.83,584.43,590.66,571.55,581.5
11/1/1995,45.9,13.41,13.41,11.57,11.58,581.61,608.69,581.04,605.37
12/1/1995,46.2,11.11,14.55,10.36,12.52,605.42,622.88,605.05,615.93
1/1/1996,45.5,12.19,16.88,12,12.53,615.93,636.18,597.29,636.02
2/1/1996,45.9,12.65,17.12,12.65,17.04,636.02,664.19,633.71,640.43
3/1/1996,46.9,16.72,20.7,16.1,18.88,640.43,656.97,627.63,645.5
4/1/1996,49.3,17.9,20.22,14.72,15.83,645.5,656.68,624.14,654.17
5/1/1996,49.1,16.07,18.62,14.9,16.07,654.17,681.1,630.07,669.12
6/1/1996,53.6,16.86,18.64,13.68,13.68,669.12,680.32,658.75,670.63
7/1/1996,49.7,13.78,21.55,13.78,19.46,670.64,675.88,605.88,639.95
8/1/1996,51.6,18.76,18.76,13.71,17.01,639.95,670.68,639.49,651.99
9/1/1996,51.1,18.47,20.51,15.2,16.95,651.9,690.88,643.97,687.33
10/1/1996,50.5,17.05,18.48,14.8,18.11,687.31,714.1,684.44,705.27
11/1/1996,53,17.89,18.04,13.79,17.14,705.27,762.12,701.3,757.02
12/1/1996,55.2,17.93,21.99,17.75,20.92,757.02,761.75,716.69,740.74
1/1/1997,53.8,21.14,21.14,17.09,19.47,740.74,794.67,729.55,786.16
2/1/1997,53.1,19.58,21.41,18.9,21.1,786.16,817.68,773.43,790.82
3/1/1997,53.8,20.89,22.14,18.32,22.14,790.82,814.9,756.13,757.12
4/1/1997,53.7,20.84,21.34,17.64,20.06,757.12,804.13,733.54,801.34
5/1/1997,56.1,19.87,21.57,17.51,19.19,801.34,851.87,793.21,848.28
6/1/1997,54.9,20.85,21.82,18.51,21.53,848.28,902.09,838.82,885.14
7/1/1997,57.7,21,23.51,17.82,21.48,885.14,957.73,884.54,954.31
8/1/1997,56.3,22.29,24.76,19.77,24.76,954.29,964.17,893.34,899.47
9/1/1997,53.9,24.53,25.99,22,22.91,899.47,960.59,899.47,947.28
10/1/1997,56.4,22.32,38.2,19.53,35.09,950.72,983.12,855.27,914.62
11/1/1997,55.7,32.09,37.57,26.65,27.43,914.62,964.55,900.61,955.4
12/1/1997,54.5,26.01,30.27,22.65,24.01,955.4,986.25,924.92,970.43
1/1/1998,53.8,23.42,28.69,21.47,21.47,970.43,992.65,912.83,980.28
2/1/1998,52.9,21.36,21.55,18.55,18.55,980.28,1051.66,980.28,1049.34
3/1/1998,52.9,19.19,24.66,17.76,24.22,1049.68,1113.07,1030.87,1101.75
4/1/1998,52.2,23.37,26.09,19.87,21.18,1101.75,1132.98,1076.7,1111.77
5/1/1998,50.9,19.34,23.39,18.99,21.32,1111.75,1130.52,1074.39,1090.82
6/1/1998,48.9,22.83,26.2,19.36,19.71,1090.82,1145.15,1074.67,1133.84
7/1/1998,49.2,18,25.68,16.23,24.8,1133.84,1190.58,1114.3,1120.67
8/1/1998,49.3,25.98,44.28,25.98,44.28,1120.67,1121.79,957.42,957.53
9/1/1998,48.7,36.48,45.29,32.47,40.95,957.3,1066.11,939.98,1017.05
10/1/1998,48.7,43.48,49.53,28.05,28.05,1017.01,1103.76,923.32,1098.67
11/1/1998,48.2,27.26,29.28,21.84,26.01,1098.82,1192.97,1098.82,1163.63
12/1/1998,46.8,24.97,31.31,20.21,24.42,1163.63,1244.93,1136.89,1229.23
1/1/1999,50.6,26.17,32.98,23.28,26.25,1229.23,1280.4,1206.59,1279.64
2/1/1999,51.7,27.67,31.36,25.87,27.88,1281.02,1283.91,1211.89,1238.33
3/1/1999,52.4,28.37,29.22,22.73,23.26,1238.33,1323.88,1216.03,1286.42
4/1/1999,52.3,22.06,26.42,21.77,25.07,1286.44,1371.67,1282.55,1335.18
5/1/1999,54.3,24.15,28.9,24.15,25.39,1335.18,1375.98,1277.31,1301.84
6/1/1999,55.8,26.62,26.62,21.09,21.09,1301.74,1372.93,1277.51,1372.66
7/1/1999,53.6,19.69,24.98,17.42,24.64,1372.7,1420.14,1328.49,1328.72
8/1/1999,54.8,25.59,28.45,20.96,24.45,1328.67,1382.75,1267.73,1320.41
9/1/1999,57,22.93,27.84,20.98,25.41,1321.12,1361.39,1256.29,1282.71
10/1/1999,57.2,24.93,28.75,20.49,22.2,1281,1373.22,1233.66,1362.93
11/1/1999,58.1,22.09,24.18,19.11,24.18,1363.17,1425.27,1346.49,1388.95
12/1/1999,57.8,22.23,23.91,19.32,23.4,1388.91,1473.1,1387.38,1469.25
1/1/2000,56.7,24.21,27.01,19.66,24.95,1471.21,1478,1350.05,1394.46
2/1/2000,55.8,23.45,26,21.25,23.37,1395.05,1444.55,1325.02,1359.78
3/1/2000,54.9,21.64,24.86,19.21,23.67,1366.83,1552.87,1346.62,1498.58
4/1/2000,54.7,24.03,33.49,24.03,26.2,1498.58,1527.19,1339.4,1456.04
5/1/2000,53.2,25.88,31.63,23.62,23.65,1456.75,1481.51,1361.09,1420.65
6/1/2000,51.4,22.36,23.05,19.54,19.54,1425.53,1488.93,1425.53,1454.6
7/1/2000,52.5,19.83,21.16,18.94,20.74,1454.27,1517.32,1413.89,1430.84
8/1/2000,49.9,20.55,20.55,16.53,16.84,1430.83,1525.21,1425.43,1517.59
9/1/2000,49.7,17.53,21.88,17.53,20.57,1520.69,1530.09,1419.44,1436.48
10/1/2000,48.7,21.23,29.47,21.03,23.63,1441.68,1454.82,1305.79,1429.39
11/1/2000,48.5,24.28,29.65,23.67,29.65,1425.25,1438.46,1294.9,1314.95
12/1/2000,43.9,27.48,31.74,22.41,26.85,1317.34,1389.05,1254.07,1320.5
1/1/2001,42.3,29.99,29.99,21.57,22.02,1320.28,1383.37,1274.62,1366.01
2/1/2001,42.1,21.66,28.35,20.27,28.35,1365.67,1376.38,1215.44,1239.94
3/1/2001,43.1,28.08,32.84,24.12,28.64,1237.39,1267.42,1081.38,1160.34
4/1/2001,42.7,31.21,34.72,24.13,25.48,1160.2,1269.3,1091.99,1249.48
5/1/2001,41.3,24.2,25.78,20.57,22.64,1249.55,1315.79,1232,1255.84
6/1/2001,43.2,21.59,23.17,19.06,19.06,1257.5,1286.62,1203.03,1226.99
7/1/2001,43.5,18.76,25.24,18.76,21.62,1225,1239.78,1165.54,1211.22
8/1/2001,46.3,20.56,25.41,19.71,24.92,1214.3,1226.27,1124.87,1133.58
9/1/2001,46.2,25.85,43.74,25.85,31.93,1133.38,1155.4,944.75,1040.9
10/1/2001,40.8,32.32,35.31,28.42,33.56,1040.2,1110.61,1026.76,1059.78
11/1/2001,44.1,32.31,32.31,23.25,24.92,1060.98,1163.38,1054.31,1139.45
12/1/2001,45.3,25.77,25.91,21.4,23.8,1137.53,1173.62,1114.53,1148.16
1/1/2002,47.5,22.71,24.35,20.45,21.09,1149.97,1176.97,1081.66,1130.18
2/1/2002,50.7,21.12,26.09,20.85,21.59,1129.4,1129.4,1074.36,1106.74
3/1/2002,52.4,19.96,20.5,17.4,17.4,1108.74,1173.94,1108.74,1147.39
4/1/2002,52.4,18.73,24.05,18.11,21.91,1145.96,1147.84,1063.46,1076.87
5/1/2002,53.1,20.06,22.56,17.7,19.98,1076.4,1106.59,1048.96,1067.18
6/1/2002,53.6,23.37,28.42,22.61,25.4,1066.77,1070.74,952.92,989.44
7/1/2002,50.2,27.11,48.46,27.11,32.03,989.15,994.46,775.68,911.62
8/1/2002,50.3,36.95,45.08,27.75,32.64,910.7,965,833.44,916.08
9/1/2002,50.5,39.97,40.65,34.6,39.69,916.07,924.02,800.2,815.26
10/1/2002,49,34.12,43.44,30,31.14,816.78,907.44,768.63,885.76
11/1/2002,48.5,29.3,31.3,23.16,27.5,884.33,941.82,872.05,936.31
12/1/2002,51.6,27.46,30.78,26.2,28.62,941.57,954.28,869.45,879.82
1/1/2003,51.3,25.39,34.69,24.25,31.17,881.44,935.05,840.34,855.7
2/1/2003,48.8,31.02,34.33,29.63,29.63,855.7,864.64,806.29,841.15
3/1/2003,46.3,30.43,33.61,27.75,29.15,841.96,895.89,788.9,848.12
4/1/2003,46.1,28.36,29.13,20.33,21.21,849.05,924.24,847.85,916.92
5/1/2003,49,21.59,21.59,18.4,19.47,916.8,965.38,902.83,963.59
6/1/2003,49,20.85,22.15,19.14,19.52,965.31,1015.33,964.47,974.5
7/1/2003,51,19.46,20.22,17.75,19.49,973.83,1015.41,962.1,990.31
8/1/2003,53.2,20.75,22.68,17.82,18.63,989.73,1011.01,960.84,1008.03
9/1/2003,52.4,19.02,23.25999,17.57,22.71999,1008.96,1040.29,990.36,995.95
10/1/2003,55.2,22.81,22.82001,15.79,16.09999,997.12,1053.79,997.12,1050.71
11/1/2003,58.4,16.33,19.61,16.01999,16.31999,1051.84,1063.65,1031.2,1058.2
12/1/2003,60.1,16.74001,18.86,14.66,18.31,1059.64,1112.56,1053.41,1111.92
1/1/2004,60.8,17.96001,19,14.01,16.62999,1112.64,1155.38,1105.08,1131.13
2/1/2004,59.9,17.45,18.06,13.8,14.55,1131.88,1158.98,1124.44,1144.94
3/1/2004,60.6,14.91,22.67,13.83,16.73999,1144.94,1163.23,1087.06,1126.21
4/1/2004,60.6,16.75999,17.98,12.89,17.18999,1126.2,1150.54,1107.23,1107.24
5/1/2004,61.4,17.69,20.45,15.19,15.5,1107.3,1127.74,1076.32,1120.64
6/1/2004,60.5,16.60001,17.03999,13.75,14.34,1119.48,1146.34,1113.32,1140.75
7/1/2004,59.9,14.74,17.92999,13.34,15.32,1140.73,1140.8,1078.78,1101.72
8/1/2004,58.5,16.42,19.97,14.67,15.29,1101.72,1109.68,1060.72,1104.24
9/1/2004,57.4,15.39,15.98,13.16,13.34,1104.24,1131.54,1099.18,1114.58
10/1/2004,56.3,13.11,19.53999,12.6,16.26999,1115.96,1142.05,1090.19,1130.2
11/1/2004,56.2,16.42999,16.75999,12.56,13.24,1130.26,1188.46,1127.53,1173.82
12/1/2004,57.2,13.1,13.74,11.14,13.29,1173.83,1217.33,1173.76,1211.92
1/1/2005,56.8,13.39,14.75,12.29,12.82,1213.43,1217.9,1163.75,1181.27
2/1/2005,55.5,12.8,13.2,10.9,12.08,1181.26,1212.44,1181.03,1210.41
3/1/2005,55.2,11.95,14.89,11.66,14.02,1209.21,1225.69,1163.69,1180.59
4/1/2005,52.2,13.64,18.59,11.19,15.31,1181.44,1191.88,1136.22,1156.85
5/1/2005,50.8,15.45,17.89,11.65,13.29,1156.85,1199.56,1146.18,1191.5
6/1/2005,52.4,13.34,13.34,10.78,12.04,1191.07,1219.59,1188.3,1191.33
7/1/2005,52.8,11.75,13.92,9.88,11.57,1191.33,1245.15,1183.55,1234.18
8/1/2005,52.4,11.75,14.41,11.36,12.6,1234.86,1245.86,1201.07,1220.33
9/1/2005,56.8,12.86,14.39,11.07,11.92,1219.71,1243.13,1205.35,1228.81
10/1/2005,57.2,12.37,17.19,11.98,15.32,1228.81,1233.34,1168.42,1207.01
11/1/2005,56.7,14.85,15.66,10.5,12.06,1205.85,1270.64,1201.07,1249.48
12/1/2005,55.1,12.09,12.44,10.15,12.07,1249.48,1275.8,1246.59,1248.29
1/1/2006,55,12.25,14.56,10.81,12.95,1252.03,1294.9,1245.74,1280.08
2/1/2006,55.8,12.95,13.73,11.13,12.34,1280.08,1297.57,1253.61,1280.66
3/1/2006,54.3,12.05,13.34,10.53,11.39,1281.65,1310.88,1268.42,1294.82
4/1/2006,55.2,11.47,13.9,11.02,11.59,1302.88,1318.16,1280.74,1310.61
5/1/2006,53.7,11.83,19.87,11.18,16.43999,1311.1,1326.7,1245.34,1270.09
6/1/2006,52,16.47,23.81,12.74,13.08,1270.22,1290.68,1219.29,1270.2
7/1/2006,53,13.29,19.58,12.77,14.95,1270.93,1280.42,1224.54,1276.66
8/1/2006,53.7,15.49,16.14999,11.57,12.31,1275.76,1306.74,1261.3,1303.82
9/1/2006,52.2,12.14,14.49,10.54,11.98,1303.8,1340.28,1290.93,1335.85
10/1/2006,51.4,12.45,12.91,10.44,11.1,1335.56,1389.45,1327.1,1377.94
11/1/2006,50.3,10.93,12.55,9.81,10.91,1377.76,1407.89,1360.98,1400.63
12/1/2006,51.4,11.07,12.68,8.6,11.56,1400.63,1431.81,1385.93,1418.3
1/1/2007,49.5,12.16,12.83,9.87,10.42,1418.03,1441.61,1403.97,1438.24
2/1/2007,51.9,10.32,19.00999,9.7,15.42,1437.9,1461.57,1389.42,1406.82
3/1/2007,50.7,17.75999,21.25,11.21,14.64,1406.8,1438.89,1363.98,1420.86
4/1/2007,52.6,14.91,15.46,11.46,14.22,1420.83,1498.02,1416.37,1482.37
5/1/2007,52.5,14.1,14.6,12.08,13.05,1483,1535.56,1476.7,1530.62
6/1/2007,52.6,12.77,18.98,12.43,16.23,1532.99,1540.56,1484.18,1503.35
7/1/2007,52.4,16.48,24.17,14.67,23.51999,1506.14,1555.9,1454.22,1455.27
8/1/2007,50.9,23.71001,37.5,19.32999,23.37999,1454.4,1503.41,1370.6,1473.99
9/1/2007,51,21.92999,28.82001,16.90999,18,1473.96,1538.74,1439.29,1526.75
10/1/2007,51.1,18.44,24.14999,16.07999,18.53,1527.29,1576.09,1489.56,1549.38
11/1/2007,50.5,19.89,31.09,17.37999,22.87,1545.79,1545.79,1406.1,1481.14
12/1/2007,49,23.59,24.86,18.28,22.5,1479.63,1523.57,1435.65,1468.36
1/1/2008,50.3,22.58,37.57001,22.10999,26.2,1467.97,1471.77,1270.05,1378.55
2/1/2008,47.6,25.66,29.7,21.64,26.53999,1378.6,1396.02,1316.75,1330.63
3/1/2008,48.3,27.53999,35.60001,22.28999,25.60999,1330.45,1359.68,1256.98,1322.7
4/1/2008,48.8,25.61,25.61,19.20999,20.78999,1326.41,1404.57,1324.35,1385.59
5/1/2008,48.8,20.78,20.95,15.82,17.82999,1385.97,1440.24,1373.07,1400.38
6/1/2008,49.8,17.83,24.56,17.82999,23.95,1399.62,1404.05,1272,1280
7/1/2008,50,25.14,30.81,18.17,22.93999,1276.68,1292.17,1200.44,1267.38
8/1/2008,49.2,22.66,23.86,18.64,20.64999,1269.42,1313.15,1247.45,1282.83
9/1/2008,44.8,20.64999,48.39999,20.46999,39.39,1287.82,1303.04,1106.39,1166.36
10/1/2008,38.9,39.39,96.39999,28.12999,59.89,1164.17,1167.03,839.8,968.75
11/1/2008,36.5,60.17,81.48,44.25,55.28,968.67,1007.51,747.78,896.24
12/1/2008,33.1,60.47,68.60001,37.95999,40,888.61,918.85,815.69,903.25
1/1/2009,34.9,39.58,57.36,33.48,44.84,902.99,943.85,804.3,825.88
2/1/2009,35.5,49.42,53.16,40.73,46.34999,823.09,875.01,734.52,735.09
3/1/2009,36,49.96001,53.25,38.78999,44.14,729.57,832.98,666.79,797.87
4/1/2009,39.5,45.42,45.60001,33.67999,36.5,793.59,888.7,783.32,872.81
5/1/2009,41.7,36.5,36.88,26.56999,28.92,872.74,930.17,866.1,919.14
6/1/2009,45.8,28.7,32.77,25.01999,26.34999,923.26,956.23,888.86,919.32
7/1/2009,49.9,25.73,33.05,23,25.92,920.82,996.68,869.32,987.48
8/1/2009,53.5,25.92,28.39,22.57999,26.00999,990.22,1039.47,978.51,1020.62
9/1/2009,54.4,26.00999,29.57001,22.18999,25.60999,1019.52,1080.15,991.97,1057.08
10/1/2009,56,25.98,31.59,20.09999,30.68999,1054.91,1101.36,1019.95,1036.19
11/1/2009,54.4,30.7,31.84,19.76999,24.50999,1036.18,1113.69,1029.38,1095.63
12/1/2009,55.3,24.50999,24.50999,16.25999,21.67999,1098.89,1130.38,1085.89,1115.1
1/1/2010,57.2,21.67999,28.00999,16.85999,24.62,1116.56,1150.45,1071.59,1073.87
2/1/2010,55.8,24.33,29.22,19.31999,19.5,1073.89,1112.42,1044.5,1104.49
3/1/2010,58.8,19.92999,19.94,16.17,17.59,1105.36,1180.69,1105.36,1169.43
4/1/2010,58.1,17.00999,23.2,15.23,22.04999,1171.23,1219.8,1170.69,1186.68
5/1/2010,58.3,22.41,48.2,19.60999,32.06999,1188.57,1205.13,1040.78,1089.41
6/1/2010,56.4,34.87,37.38,22.87,34.53999,1087.3,1131.23,1028.33,1030.71
7/1/2010,56.4,34.41,37.58,21.86,23.5,1031.1,1120.95,1010.91,1101.6
8/1/2010,58,23.07001,28.92,21.36,26.05,1107.53,1129.24,1039.7,1049.33
9/1/2010,56.3,25.13,25.13,20.85001,23.7,1049.72,1157.16,1049.72,1141.2
10/1/2010,57.7,22.89999,24.34,17.89999,21.2,1143.49,1196.14,1131.87,1183.26
11/1/2010,57.6,21.64999,23.84,17.75999,23.53999,1185.71,1227.08,1173,1180.55
12/1/2010,57.5,21.19,21.42999,15.4,17.75,1186.6,1262.6,1186.6,1257.64
1/1/2011,59,17.94,20.08,15.37,19.53,1257.62,1302.67,1257.62,1286.12
2/1/2011,59.3,18.59,23.22,14.86,18.35001,1289.14,1344.07,1289.14,1327.22
3/1/2011,59.1,17.63,31.28,17.07001,17.74001,1328.64,1332.28,1249.05,1325.83
4/1/2011,58.9,16.67999,19.07001,14.27,14.75,1329.48,1363.61,1294.7,1363.61
5/1/2011,53.7,15.07,20.03,15.07,15.45,1365.21,1370.58,1311.8,1345.2
6/1/2011,56.6,15.95,24.64999,15.88,16.52,1345.2,1345.2,1258.07,1320.64
7/1/2011,52.9,16.06,25.94,15.12,25.25,1320.64,1356.48,1282.86,1292.28
8/1/2011,53,22.63,48,22.46001,31.62,1292.59,1307.38,1101.54,1218.89
9/1/2011,52.8,31.91,43.87,30.42999,42.96001,1219.12,1229.29,1114.22,1131.42
10/1/2011,51.8,44.25,46.88,24.44,29.96001,1131.21,1292.66,1074.77,1253.3
11/1/2011,52.1,36.03,37.53,27.03,27.8,1251,1277.55,1158.66,1246.96
12/1/2011,53.1,27.63,30.91,20.34,23.39999,1246.91,1269.37,1202.37,1257.6
1/1/2012,52.8,22.95,23.73,16.8,19.44,1258.86,1333.47,1258.86,1312.41
2/1/2012,52.4,18.67999,21.98,16.10001,18.42999,1312.45,1378.04,1312.45,1365.68
3/1/2012,53,18.02,21.24001,13.66,15.5,1365.9,1419.15,1340.03,1408.47
4/1/2012,53.7,16.35001,21.06,15.02,17.14999,1408.47,1422.38,1357.38,1397.91
5/1/2012,53.2,17.27,25.46001,16.00999,24.06,1397.86,1415.32,1291.98,1310.33
6/1/2012,51,25.87,27.73,16.77,17.08,1309.87,1363.46,1266.74,1362.16
7/1/2012,50.6,17.62,21,15.45,18.92999,1362.33,1391.74,1325.41,1379.32
8/1/2012,51.1,18.8,19.25,13.3,17.47,1379.32,1426.68,1354.65,1406.58
9/1/2012,52.2,18.64999,18.96001,13.51,15.73,1406.54,1474.51,1396.56,1440.67
10/1/2012,51.2,16.03,19.64999,13.67,18.60001,1440.9,1470.96,1403.28,1412.16
11/1/2012,49.5,17.77,19.39999,14.77,15.87,1412.2,1434.27,1343.35,1416.18
12/1/2012,50.4,15.81,23.23,15.41,18.02,1416.34,1448,1398.11,1426.19
1/1/2013,52.3,15.24,15.93,12.29,14.28,1426.19,1509.94,1426.19,1498.11
2/1/2013,53.1,13.37,19.28,12.08,15.51,1498.11,1530.94,1485.01,1514.68
3/1/2013,51.5,16.10001,16.82001,11.05,12.7,1514.68,1570.28,1501.48,1569.19
4/1/2013,50,13.46,18.2,11.99,13.52,1569.18,1597.57,1536.03,1597.57
5/1/2013,50,13.88,16.35001,12.26,16.3,1597.55,1687.18,1581.28,1630.74
6/1/2013,52.5,16.39999,21.91,14.96,16.86,1631.71,1654.19,1560.33,1606.28
7/1/2013,54.9,16.89999,17.32001,12.07,13.45,1609.78,1698.78,1604.57,1685.73
8/1/2013,56.3,12.89,17.81,11.83,17.00999,1689.42,1709.67,1627.47,1632.97
9/1/2013,56,16.47,17.49,12.52,16.6,1635.95,1729.86,1633.41,1681.55
10/1/2013,56.6,16.31,21.34,12.34,13.75,1682.41,1775.22,1646.47,1756.54
11/1/2013,57,13.46,14.14,11.99,13.7,1758.7,1813.55,1746.2,1805.81
12/1/2013,56.5,13.91,16.75,11.69,13.72,1806.55,1849.44,1767.99,1848.36
1/1/2014,51.3,14.32,18.99,11.81,18.41,1845.86,1850.84,1770.45,1782.59
2/1/2014,54.3,18.57,21.48,13.44,14,1782.68,1867.92,1737.92,1859.45
3/1/2014,54.4,16.47,18.22,13.46,13.88,1857.68,1883.97,1834.44,1872.34
4/1/2014,55.3,13.43,17.85,12.6,13.41,1873.96,1897.28,1814.36,1883.95
5/1/2014,55.6,13.64,14.49,11.32,11.4,1884.39,1924.03,1859.79,1923.57
6/1/2014,55.7,11.69,12.89,10.34,11.57,1923.87,1968.17,1915.98,1960.23
7/1/2014,56.4,11.28,17.11,10.28,16.95,1962.29,1991.39,1930.67,1930.67
8/1/2014,58.1,16.67,17.57,11.24,11.98,1929.8,2005.04,1904.78,2003.37
9/1/2014,56.1,12.32,17.08,11.52,16.31,2004.07,2019.26,1964.04,1972.29
10/1/2014,57.9,16.44,31.06,13.72,14.03,1971.44,2018.19,1820.66,2018.05
11/1/2014,57.6,14.41,15.93,11.91,13.33,2018.21,2075.76,2001.01,2067.56
12/1/2014,55.1,14.16,25.2,11.53,19.2,2065.78,2093.55,1972.56,2058.9
1/1/2015,53.5,17.76,23.43,15.52,20.97,2058.9,2072.36,1988.12,1994.99
2/1/2015,52.9,20.89,22.81,12.86,13.34,1996.67,2119.59,1980.9,2104.5
3/1/2015,51.5,13.9,17.19,12.54,15.29,2105.23,2117.52,2039.69,2067.89
4/1/2015,51.5,15.32,16.66,12.12,14.55,2067.63,2125.92,2048.38,2085.51
5/1/2015,52.8,13.98,16.36,11.82,13.84,2087.38,2134.72,2067.93,2107.39
6/1/2015,53.5,13.92,19.8,11.93,18.23,2108.64,2129.87,2056.32,2063.11
7/1/2015,52.7,16.63,20.05,11.71,12.12,2067,2132.82,2044.02,2103.84
8/1/2015,51.1,12.85,53.29,10.88,28.43,2104.49,2112.66,1867.01,1972.18
9/1/2015,50.2,31.91,33.82,17.87,24.5,1970.09,2020.86,1871.91,1920.03
10/1/2015,49.4,23.14,25.23,12.8,15.07,1919.65,2094.32,1893.7,2079.36
11/1/2015,48.4,15.41,20.67,13.67,16.13,2080.76,2116.48,2019.39,2080.41
12/1/2015,48,15.61,26.81,14.45,18.21,2082.93,2104.27,1993.26,2043.94
1/1/2016,48.2,22.48,32.09,19.25,20.2,2038.2,2038.2,1812.29,1940.24
2/1/2016,49.7,21.32,29.87,18.88,20.55,1936.94,1962.96,1810.1,1932.23
3/1/2016,51.7,19.84,20.17,13.06,13.95,1937.09,2072.21,1937.09,2059.74
4/1/2016,50.7,15.23,17.09,12.5,15.7,2056.62,2111.05,2033.8,2065.3
5/1/2016,51,16.33,17.65,13.04,14.19,2067.17,2103.48,2025.91,2096.96
6/1/2016,52.8,14.45,26.72,12.72,15.63,2093.94,2120.55,1991.68,2098.86
7/1/2016,52.3,15.59,17.04,11.4,11.87,2099.34,2177.09,2074.02,2173.6
8/1/2016,49.4,11.89,14.93,11.02,13.42,2173.15,2193.81,2147.58,2170.95
9/1/2016,51.7,13.07,20.51,11.65,13.29,2171.33,2187.87,2119.12,2168.27
10/1/2016,52,13.75,17.95,12.21,17.06,2164.33,2169.6,2114.72,2126.15
11/1/2016,53.5,16.54,23.01,12.16,13.33,2128.68,2214.1,2083.79,2198.81
12/1/2016,54.5,13.4,14.72,10.93,14.04,2200.17,2277.53,2187.44,2238.83
1/1/2017,56,14.07,14.07,10.3,11.99,2251.57,2300.99,2245.13,2278.87
2/1/2017,57.6,11.79,12.96,10.55,12.92,2285.59,2371.54,2271.65,2363.64
3/1/2017,56.6,12.31,15.11,10.6,12.37,2380.13,2400.98,2322.25,2362.72
4/1/2017,55.3,12.59,16.28,10.22,10.82,2362.34,2398.16,2328.95,2384.2
5/1/2017,55.5,10.92,16.3,9.56,10.41,2388.5,2418.71,2352.72,2411.8
6/1/2017,56.7,10.42,15.16,9.37,11.18,2415.65,2453.82,2405.7,2423.41
7/1/2017,56.5,11.07,13.05,8.84,10.26,2431.39,2484.04,2407.7,2470.3
8/1/2017,59.3,10.19,17.28,9.52,10.59,2477.1,2490.87,2417.35,2471.65
9/1/2017,60.2,10.33,14.06,9.36,9.51,2474.42,2519.44,2446.55,2519.36
10/1/2017,58.5,9.59,13.2,9.11,10.18,2521.2,2582.98,2520.4,2575.26
11/1/2017,58.2,9.79,14.51,8.56,11.28,2583.21,2657.74,2557.45,2647.58
12/1/2017,59.3,11.19,14.58,8.9,11.04,2645.1,2694.97,2605.52,2673.61
1/1/2018,59.1,10.95,15.42,8.92,13.58,2683.73,2872.87,2682.36,2823.81
2/1/2018,60.7,13.05,50.3,12.5,19.85,2816.45,2835.96,2532.69,2713.83
3/1/2018,59.3,19.96,26.22,13.31,19.97,2715.22,2801.9,2585.89,2640.87
4/1/2018,57.9,21.07,25.72,14.57,15.93,2633.45,2717.49,2553.8,2648.05
5/1/2018,58.7,15.78,18.78,10.91,15.43,2643.64,2742.24,2594.62,2705.27
6/1/2018,60,14.92,19.61,11.22,16.09,2718.7,2791.47,2691.99,2718.37
7/1/2018,58.4,17.7,18.08,11.44,12.83,2704.95,2848.03,2698.95,2816.29
8/1/2018,60.8,13.09,16.86,10.17,12.86,2821.17,2916.5,2796.34,2901.52
9/1/2018,59.5,13.13,15.63,11.1,12.12,2896.96,2940.91,2864.12,2913.98
10/1/2018,57.5,11.99,28.84,11.34,21.23,2926.29,2939.86,2603.54,2711.74
11/1/2018,58.8,20.96,23.81,16.09,18.07,2717.58,2815.15,2631.09,2760.17
12/1/2018,54.3,16.04,36.2,15.94,25.42,2790.5,2800.18,2346.58,2506.85
1/1/2019,56.6,27.54,28.53,16.54,16.57,2476.96,2708.95,2443.96,2704.1
2/1/2019,54.1,16.63,17.89,13.44,14.78,2702.32,2813.49,2681.83,2784.49
3/1/2019,54.6,14.57,18.33,12.37,13.71,2798.22,2860.31,2722.27,2834.4
4/1/2019,53.4,13.9,14.39,11.03,13.12,2848.63,2949.52,2848.63,2945.83
5/1/2019,52.3,12.86,23.38,12.74,18.71,2952.33,2954.13,2750.52,2752.06
6/1/2019,51.6,19.41,19.75,13.19,15.08,2751.53,2964.15,2728.81,2941.76
7/1/2019,51.3,13.85,16.55,11.69,16.12,2971.41,3027.98,2952.22,2980.38
8/1/2019,48.8,15.41,24.81,13.73,18.98,2980.32,3013.59,2822.12,2926.46
9/1/2019,48.2,20.96,21.15,13.31,16.24,2909.01,3021.99,2891.85,2976.74
10/1/2019,48.5,16.02,21.46,12.19,13.22,2983.69,3050.1,2855.94,3037.56
11/1/2019,48.1,12.99,14.17,11.42,12.62,3050.72,3154.26,3050.72,3140.98
12/1/2019,47.8,12.69,17.99,11.71,13.78,3143.85,3247.93,3070.33,3230.78
1/1/2020,50.9,13.46,19.99,11.75,18.84,3244.67,3337.77,3214.64,3225.52
2/1/2020,50.3,18.64,49.48,13.38,40.11,3235.66,3393.52,2855.84,2954.22
3/1/2020,49.7,34.86,85.47,24.93,53.54,2974.28,3136.72,2191.86,2584.59
