time,open,high,low,close,"UL, NYSE: Open","UL, NYSE: High","UL, NYSE: Low","UL, NYSE: Close","XOM, NYSE: Open","XOM, NYSE: High","XOM, NYSE: Low","XOM, NYSE: Close","HD, NYSE: Open","HD, NYSE: High","HD, NYSE: Low","HD, NYSE: Close","PG, NYSE: Open","PG, NYSE: High","PG, NYSE: Low","PG, NYSE: Close","UNH, NYSE: Open","UNH, NYSE: High","UNH, NYSE: Low","UNH, NYSE: Close","WMT, NYSE: Open","WMT, NYSE: High","WMT, NYSE: Low","WMT, NYSE: Close"
1973-09-03T13:30:00Z,2.479142,2.541641,2.343727,2.468725,0.979175,0.986119,0.954869,0.954869,2.757813,2.96875,2.621094,2.902344,NaN,NaN,NaN,NaN,3.082373,3.125023,2.923408,3.070742,NaN,NaN,NaN,NaN,0.041748,0.044922,0.037842,0.043945
1973-10-01T13:30:00Z,2.458309,2.588516,2.354143,2.518204,0.944452,0.944452,0.927091,0.937508,2.902344,3.046875,2.738281,2.953125,NaN,NaN,NaN,NaN,3.070742,3.318883,2.900145,3.198689,NaN,NaN,NaN,NaN,0.043701,0.046875,0.042969,0.045898
1973-11-01T14:30:00Z,2.5156,2.572891,2.393205,2.432267,0.916674,0.927091,0.850701,0.850701,2.953125,3.046875,2.714844,2.804688,NaN,NaN,NaN,NaN,3.198689,3.249093,2.946671,2.946671,NaN,NaN,NaN,NaN,0.045166,0.045166,0.027344,0.030273
1973-12-03T14:30:00Z,2.416643,2.510392,2.109354,2.348935,0.826396,0.826396,0.701395,0.746534,2.792969,2.964844,2.6875,2.941406,NaN,NaN,NaN,NaN,2.946671,3.03197,2.760566,2.853619,NaN,NaN,NaN,NaN,0.030029,0.030029,0.024414,0.026123
1974-01-01T14:30:00Z,2.343727,2.36456,1.994772,2.210915,0.736117,0.743062,0.7257,0.743062,2.949219,3.117188,2.632813,2.703125,NaN,NaN,NaN,NaN,2.853619,2.938917,2.605478,2.776075,NaN,NaN,NaN,NaN,0.026611,0.037109,0.026611,0.037109
1974-02-01T13:30:00Z,2.203103,2.208311,2.033834,2.124979,0.763895,0.83334,0.763895,0.83334,2.703125,2.703125,2.472656,2.613281,NaN,NaN,NaN,NaN,2.776075,2.783829,2.551197,2.733425,NaN,NaN,NaN,NaN,0.036621,0.036621,0.02832,0.032715
1974-03-01T13:30:00Z,2.124979,2.406226,2.046855,2.270811,0.819451,0.819451,0.750006,0.750006,2.613281,2.777344,2.539063,2.542969,NaN,NaN,NaN,NaN,2.733425,2.969935,2.652004,2.745057,NaN,NaN,NaN,NaN,0.030518,0.033203,0.029785,0.030518
1974-04-01T13:30:00Z,2.270811,2.322893,2.190082,2.270811,0.753478,0.774312,0.753478,0.774312,2.539063,2.550781,2.402344,2.414063,NaN,NaN,NaN,NaN,2.745057,2.931163,2.64425,2.907899,NaN,NaN,NaN,NaN,0.030518,0.032227,0.030518,0.030762
1974-05-01T13:30:00Z,2.270811,2.442684,2.249978,2.395809,0.767367,0.805562,0.756951,0.784729,2.414063,2.578125,2.183594,2.265625,NaN,NaN,NaN,NaN,2.931163,3.125023,2.915654,3.039724,NaN,NaN,NaN,NaN,0.030762,0.034424,0.029297,0.033203
1974-06-03T13:30:00Z,2.395809,2.486954,2.328102,2.359351,0.805562,0.805562,0.701395,0.701395,2.265625,2.46875,2.191406,2.191406,NaN,NaN,NaN,NaN,3.047479,3.283988,2.993198,3.094005,NaN,NaN,NaN,NaN,0.033203,0.039551,0.033203,0.038086
1974-07-01T13:30:00Z,2.359351,2.380185,2.018209,2.046855,0.715284,0.753478,0.715284,0.753478,2.191406,2.425781,2.117188,2.339844,NaN,NaN,NaN,NaN,3.094005,3.210321,2.915654,2.942794,NaN,NaN,NaN,NaN,0.037842,0.040039,0.037354,0.038086
1974-08-01T13:30:00Z,2.04425,2.04425,1.651025,1.789045,0.7257,0.7257,0.69445,0.69445,2.339844,2.492188,2.066406,2.101563,NaN,NaN,NaN,NaN,2.942794,2.993198,2.45039,2.566706,NaN,NaN,NaN,NaN,0.037598,0.03833,0.028809,0.032227
1974-09-02T13:30:00Z,1.789045,1.802065,1.536443,1.572901,0.531254,0.531254,0.531254,0.531254,2.101563,2.125,1.828125,1.835938,NaN,NaN,NaN,NaN,2.566706,2.620987,2.171232,2.264284,NaN,NaN,NaN,NaN,0.032227,0.032715,0.027588,0.027588
1974-10-01T13:30:00Z,1.572901,1.947897,1.523422,1.812482,0.41667,0.451393,0.41667,0.420142,1.835938,2.21875,1.714844,2.140625,NaN,NaN,NaN,NaN,2.210004,2.884636,2.078179,2.690776,NaN,NaN,NaN,NaN,0.027344,0.027344,0.021484,0.02417
1974-11-01T14:30:00Z,1.812482,1.906231,1.708316,1.749983,0.392364,0.423615,0.392364,0.399309,2.140625,2.195313,1.820313,1.960938,NaN,NaN,NaN,NaN,2.690776,2.884636,2.419372,2.566706,NaN,NaN,NaN,NaN,0.024658,0.025146,0.019287,0.019531
1974-12-02T14:30:00Z,1.739566,1.776024,1.627588,1.684879,0.406253,0.44792,0.388892,0.44792,1.953125,2.019531,1.816406,2.019531,NaN,NaN,NaN,NaN,2.558951,2.589969,2.403864,2.527934,NaN,NaN,NaN,NaN,0.019531,0.020752,0.014404,0.018555
1975-01-01T14:30:00Z,1.692691,1.747378,1.505193,1.619775,0.486115,0.486115,0.486115,0.486115,2.03125,2.34375,2.03125,2.285156,NaN,NaN,NaN,NaN,2.551197,2.861373,2.434881,2.834233,NaN,NaN,NaN,NaN,0.018555,0.030029,0.018555,0.029297
1975-02-03T14:30:00Z,1.619775,1.979147,1.593734,1.958314,0.715284,0.868063,0.715284,0.868063,2.285156,2.445313,2.238281,2.417969,NaN,NaN,NaN,NaN,2.834233,2.985443,2.799338,2.927285,NaN,NaN,NaN,NaN,0.029297,0.032471,0.027588,0.027588
1975-03-03T13:30:00Z,1.958314,2.059875,1.81769,1.890606,0.90973,0.916674,0.868063,0.868063,2.417969,2.488281,2.179688,2.3125,NaN,NaN,NaN,NaN,2.927285,3.066865,2.779952,2.969935,NaN,NaN,NaN,NaN,0.027588,0.040283,0.027344,0.039063
1975-04-01T13:30:00Z,1.885398,1.96873,1.812482,1.885398,0.868063,1.020842,0.847229,0.993064,2.3125,2.53125,2.195313,2.53125,NaN,NaN,NaN,NaN,2.954426,3.125023,2.791583,2.954426,NaN,NaN,NaN,NaN,0.038818,0.039063,0.033203,0.033447
1975-05-01T13:30:00Z,1.885398,2.039042,1.877585,1.981751,0.944452,0.989591,0.916674,0.989591,2.53125,2.742188,2.5,2.738281,NaN,NaN,NaN,NaN,2.954426,3.055233,2.915654,3.008707,NaN,NaN,NaN,NaN,0.033447,0.042236,0.033203,0.041016
1975-06-02T13:30:00Z,1.981751,2.078104,1.940085,2.028626,1.027786,1.027786,0.965286,0.965286,2.757813,2.890625,2.667969,2.890625,NaN,NaN,NaN,NaN,3.028093,3.078496,2.853619,3.043601,NaN,NaN,NaN,NaN,0.041016,0.049316,0.039795,0.047607
1975-07-01T13:30:00Z,2.026021,2.026021,1.841127,1.854148,0.923619,0.954869,0.760423,0.774312,2.886719,2.886719,2.710938,2.71875,NaN,NaN,NaN,NaN,3.043601,3.078496,2.76832,2.776075,NaN,NaN,NaN,NaN,0.047852,0.051514,0.045654,0.047852
1975-08-01T13:30:00Z,1.854148,1.869773,1.700504,1.794253,0.83334,0.850701,0.83334,0.850701,2.71875,2.746094,2.636719,2.710938,NaN,NaN,NaN,NaN,2.752811,2.803215,2.582215,2.620987,NaN,NaN,NaN,NaN,0.047852,0.048828,0.044434,0.045898
1975-09-01T13:30:00Z,1.794253,1.799461,1.632796,1.645817,0.861118,0.878479,0.861118,0.878479,2.710938,2.90625,2.675781,2.734375,NaN,NaN,NaN,NaN,2.620987,2.667513,2.520179,2.57446,NaN,NaN,NaN,NaN,0.045898,0.050781,0.044922,0.047852
1975-10-01T13:30:00Z,1.656233,1.885398,1.656233,1.864565,0.888896,0.906257,0.888896,0.899313,2.734375,2.9375,2.710938,2.785156,NaN,NaN,NaN,NaN,2.57446,2.783829,2.543443,2.752811,NaN,NaN,NaN,NaN,0.046875,0.059082,0.046387,0.055176
1975-11-03T14:30:00Z,1.864565,1.976543,1.84894,1.963522,0.947924,0.954869,0.937508,0.954869,2.785156,2.808594,2.617188,2.6875,NaN,NaN,NaN,NaN,2.752811,2.966057,2.752811,2.884636,NaN,NaN,NaN,NaN,0.055176,0.061523,0.055176,0.058594
1975-12-01T14:30:00Z,1.958314,1.958314,1.804669,1.869773,0.90973,0.951397,0.895841,0.951397,2.6875,2.804688,2.601563,2.773438,NaN,NaN,NaN,NaN,2.884636,2.900145,2.752811,2.760566,NaN,NaN,NaN,NaN,0.059082,0.05957,0.049316,0.05127
1976-01-01T14:30:00Z,1.872377,2.010397,1.807274,2.002584,0.986119,1.00348,0.944452,1.000008,2.78125,2.910156,2.78125,2.84375,NaN,NaN,NaN,NaN,2.760566,3.000952,2.745057,2.853619,NaN,NaN,NaN,NaN,0.05127,0.057129,0.049316,0.053223
1976-02-02T14:30:00Z,1.99998,2.005188,1.755191,1.776024,1.006953,1.020842,0.961813,0.961813,2.84375,2.898438,2.667969,2.722656,NaN,NaN,NaN,NaN,2.853619,2.861373,2.609355,2.632618,NaN,NaN,NaN,NaN,0.053223,0.063965,0.050781,0.059082
1976-03-01T14:30:00Z,1.776024,1.890606,1.713525,1.869773,1.00348,1.027786,0.930563,0.930563,2.726563,2.972656,2.691406,2.933594,NaN,NaN,NaN,NaN,2.636495,2.822601,2.539565,2.807092,NaN,NaN,NaN,NaN,0.059082,0.064941,0.058105,0.063965
1976-04-01T14:30:00Z,1.869773,1.895814,1.770816,1.81769,0.927091,0.944452,0.920146,0.920146,2.933594,3.011719,2.796875,2.945313,NaN,NaN,NaN,NaN,2.807092,2.845864,2.714039,2.752811,NaN,NaN,NaN,NaN,0.063965,0.067871,0.053223,0.056152
1976-05-03T13:30:00Z,1.812482,1.864565,1.763003,1.799461,0.97223,0.97223,0.927091,0.927091,2.941406,3.183594,2.910156,3.152344,NaN,NaN,NaN,NaN,2.752811,2.83811,2.655881,2.74118,NaN,NaN,NaN,NaN,0.056152,0.059082,0.053223,0.053711
1976-06-01T13:30:00Z,1.799461,1.802065,1.718733,1.749983,0.871535,0.916674,0.871535,0.881952,3.152344,3.304688,3.136719,3.269531,NaN,NaN,NaN,NaN,2.74118,2.946671,2.686899,2.942794,NaN,NaN,NaN,NaN,0.052734,0.058105,0.045898,0.053711
1976-07-01T13:30:00Z,1.749983,1.846336,1.736962,1.794253,0.875007,0.875007,0.843757,0.843757,3.269531,3.398438,3.234375,3.320313,NaN,NaN,NaN,NaN,2.942794,3.105637,2.923408,2.977689,NaN,NaN,NaN,NaN,0.054199,0.056641,0.044922,0.046875
1976-08-02T13:30:00Z,1.794253,1.856752,1.768211,1.854148,0.83334,0.843757,0.763895,0.788201,3.320313,3.4375,3.125,3.304688,NaN,NaN,NaN,NaN,2.977689,3.016461,2.861373,2.950549,NaN,NaN,NaN,NaN,0.047363,0.058594,0.047363,0.057617
1976-09-01T13:30:00Z,1.854148,1.994772,1.846336,1.885398,0.791673,0.791673,0.69445,0.708339,3.304688,3.554688,3.265625,3.46875,NaN,NaN,NaN,NaN,2.950549,3.028093,2.888513,2.997075,NaN,NaN,NaN,NaN,0.057617,0.0625,0.055664,0.060547
1976-10-01T13:30:00Z,1.885398,1.89321,1.765607,1.78644,0.666672,0.666672,0.607644,0.614588,3.46875,3.492188,3.164063,3.28125,NaN,NaN,NaN,NaN,2.997075,3.000952,2.803215,2.946671,NaN,NaN,NaN,NaN,0.060547,0.060547,0.054199,0.055664
1976-11-01T14:30:00Z,1.78644,1.789045,1.62238,1.624984,0.763895,0.763895,0.763895,0.763895,3.28125,3.320313,2.953125,3.195313,NaN,NaN,NaN,NaN,2.946671,2.969935,2.799338,2.904022,NaN,NaN,NaN,NaN,0.055664,0.06543,0.054199,0.060059
1976-12-01T14:30:00Z,1.614567,1.651025,1.489568,1.624984,0.729173,0.791673,0.729173,0.791673,3.195313,3.359375,3.164063,3.351563,NaN,NaN,NaN,NaN,2.904022,2.93504,2.791583,2.904022,NaN,NaN,NaN,NaN,0.060059,0.062012,0.056152,0.060547
1977-01-03T14:30:00Z,1.624984,1.627588,1.36457,1.411444,0.80209,0.843757,0.784729,0.819451,3.351563,3.382813,3.210938,3.34375,NaN,NaN,NaN,NaN,2.904022,2.904022,2.667513,2.67139,NaN,NaN,NaN,NaN,0.060059,0.060059,0.053711,0.054199
1977-02-01T14:30:00Z,1.421861,1.489568,1.356757,1.385403,0.809034,0.83334,0.791673,0.83334,3.34375,3.445313,3.132813,3.179688,NaN,NaN,NaN,NaN,2.67139,2.679145,2.512425,2.555074,NaN,NaN,NaN,NaN,0.054199,0.055176,0.05127,0.053223
1977-03-01T14:30:00Z,1.395819,1.507797,1.388007,1.395819,0.829868,0.916674,0.805562,0.888896,3.179688,3.320313,3.101563,3.171875,NaN,NaN,NaN,NaN,2.555074,2.601601,2.442636,2.45039,NaN,NaN,NaN,NaN,0.053223,0.057129,0.052734,0.054199
1977-04-01T14:30:00Z,1.401028,1.432277,1.296862,1.315091,0.888896,0.888896,0.878479,0.878479,3.171875,3.320313,3.125,3.226563,NaN,NaN,NaN,NaN,2.45039,2.473653,2.35346,2.403864,NaN,NaN,NaN,NaN,0.053711,0.054199,0.046875,0.046875
1977-05-02T13:30:00Z,1.315091,1.421861,1.294258,1.354153,0.885424,0.937508,0.871535,0.923619,3.226563,3.320313,3.164063,3.195313,NaN,NaN,NaN,NaN,2.403864,2.454267,2.248776,2.299179,NaN,NaN,NaN,NaN,0.046875,0.053711,0.04541,0.051758
1977-06-01T13:30:00Z,1.356757,1.528631,1.356757,1.471339,0.916674,0.937508,0.902785,0.934035,3.195313,3.34375,3.148438,3.34375,NaN,NaN,NaN,NaN,2.299179,2.589969,2.272039,2.485285,NaN,NaN,NaN,NaN,0.051758,0.058105,0.05127,0.056641
1977-07-01T13:30:00Z,1.471339,1.476548,1.421861,1.432277,0.913202,0.920146,0.913202,0.920146,3.34375,3.484375,3.171875,3.226563,NaN,NaN,NaN,NaN,2.485285,2.566706,2.454267,2.473653,NaN,NaN,NaN,NaN,0.056641,0.061035,0.054688,0.057129
1977-08-01T13:30:00Z,1.432277,1.570297,1.421861,1.505193,0.934035,1.00348,0.934035,1.00348,3.226563,3.273438,2.929688,3.03125,NaN,NaN,NaN,NaN,2.473653,2.683022,2.458144,2.675267,NaN,NaN,NaN,NaN,0.057129,0.062988,0.056641,0.060547
1977-09-01T13:30:00Z,1.507797,1.541651,1.481756,1.531235,1.013897,1.083342,1.013897,1.065981,3.03125,3.125,2.976563,3.015625,NaN,NaN,NaN,NaN,2.675267,2.698531,2.582215,2.640373,NaN,NaN,NaN,NaN,0.060547,0.066406,0.05957,0.066406
1977-10-03T13:30:00Z,1.531235,1.549464,1.447902,1.528631,1.135426,1.166676,1.131954,1.152787,3.015625,3.046875,2.859375,2.945313,NaN,NaN,NaN,NaN,2.640373,2.652004,2.489162,2.570583,NaN,NaN,NaN,NaN,0.066406,0.072266,0.064453,0.065918
1977-11-01T14:30:00Z,1.518214,1.557276,1.447902,1.541651,1.138898,1.138898,1.04862,1.062509,2.945313,3.070313,2.875,2.90625,NaN,NaN,NaN,NaN,2.570583,2.679145,2.489162,2.648127,NaN,NaN,NaN,NaN,0.06543,0.078125,0.063965,0.072266
1977-12-01T14:30:00Z,1.544255,1.606755,1.502589,1.598942,1.062509,1.201399,1.055564,1.180565,2.90625,3.015625,2.804688,3.007813,NaN,NaN,NaN,NaN,2.648127,2.679145,2.562829,2.663636,NaN,NaN,NaN,NaN,0.072754,0.080078,0.072754,0.079102
1978-01-02T14:30:00Z,1.596338,1.596338,1.432277,1.45311,NaN,NaN,NaN,NaN,3,3,2.6875,2.859375,NaN,NaN,NaN,NaN,2.652004,2.652004,2.431004,2.446513,NaN,NaN,NaN,NaN,0.078613,0.078613,0.066406,0.074219
1978-02-01T14:30:00Z,1.45311,1.486964,1.36457,1.395819,1.138898,1.138898,1.017369,1.045147,2.859375,2.945313,2.734375,2.75,NaN,NaN,NaN,NaN,2.446513,2.496916,2.376723,2.3806,NaN,NaN,NaN,NaN,0.074219,0.078613,0.071777,0.075684
1978-03-01T14:30:00Z,1.395819,1.473944,1.388007,1.416653,1.010425,1.04862,1.010425,1.04862,2.75,2.90625,2.734375,2.789063,NaN,NaN,NaN,NaN,2.3806,2.431004,2.295302,2.299179,NaN,NaN,NaN,NaN,0.075684,0.07959,0.067383,0.073242
1978-04-03T14:30:00Z,1.411444,1.593734,1.367174,1.593734,1.04862,1.069453,0.996536,1.024314,2.789063,3.039063,2.75,2.945313,NaN,NaN,NaN,NaN,2.295302,2.620987,2.275916,2.620987,NaN,NaN,NaN,NaN,0.072266,0.09082,0.070313,0.09082
1978-05-01T13:30:00Z,1.593734,1.661442,1.520818,1.601546,1.034731,1.045147,1.013897,1.013897,2.953125,3.109375,2.898438,2.921875,NaN,NaN,NaN,NaN,2.620987,2.710162,2.527934,2.655881,NaN,NaN,NaN,NaN,0.09082,0.101074,0.085938,0.09375
1978-06-01T13:30:00Z,1.609359,1.736962,1.609359,1.695296,1.038203,1.086814,1.038203,1.065981,2.921875,2.992188,2.703125,2.742188,NaN,NaN,NaN,NaN,2.655881,2.752811,2.628741,2.667513,NaN,NaN,NaN,NaN,0.09375,0.09668,0.089844,0.091309
1978-07-03T13:30:00Z,1.6979,1.768211,1.66665,1.768211,1.055564,1.125009,1.055564,1.125009,2.742188,2.914063,2.6875,2.90625,NaN,NaN,NaN,NaN,2.667513,2.818724,2.628741,2.803215,NaN,NaN,NaN,NaN,0.091309,0.097656,0.087891,0.095703
1978-08-01T13:30:00Z,1.768211,1.843732,1.744774,1.760399,1.152787,1.194454,1.152787,1.194454,2.90625,3.140625,2.867188,3.085938,NaN,NaN,NaN,NaN,2.803215,2.853619,2.667513,2.702408,NaN,NaN,NaN,NaN,0.095703,0.114258,0.094727,0.106445
1978-09-01T13:30:00Z,1.763003,1.854148,1.705712,1.731754,1.274316,1.277788,1.274316,1.277788,3.085938,3.3125,3.078125,3.242188,NaN,NaN,NaN,NaN,2.702408,2.884636,2.686899,2.698531,NaN,NaN,NaN,NaN,0.105957,0.114746,0.099609,0.108398
1978-10-02T13:30:00Z,1.731754,1.770816,1.489568,1.531235,1.284733,1.284733,1.201399,1.21876,3.257813,3.351563,2.96875,3,NaN,NaN,NaN,NaN,2.698531,2.799338,2.555074,2.558951,NaN,NaN,NaN,NaN,0.108398,0.114258,0.076172,0.088867
1978-11-01T14:30:00Z,1.567693,1.640609,1.549464,1.611963,1.166676,1.166676,1.125009,1.125009,3.039063,3.304688,3,3.070313,NaN,NaN,NaN,NaN,2.57446,2.690776,2.562829,2.659759,NaN,NaN,NaN,NaN,0.089355,0.094727,0.079102,0.089844
1978-12-01T14:30:00Z,1.619775,1.630192,1.48436,1.536443,1.166676,1.166676,1.166676,1.166676,3.101563,3.1875,3.03125,3.070313,NaN,NaN,NaN,NaN,2.694653,2.772197,2.620987,2.756689,NaN,NaN,NaN,NaN,0.089844,0.091797,0.083008,0.088867
1979-01-01T14:30:00Z,1.536443,1.611963,1.51561,1.580713,1.152787,1.166676,1.131954,1.166676,3.070313,3.234375,3.046875,3.195313,NaN,NaN,NaN,NaN,2.752811,2.783829,2.620987,2.620987,NaN,NaN,NaN,NaN,0.088867,0.09668,0.088379,0.088379
1979-02-01T14:30:00Z,1.570297,1.570297,1.406236,1.421861,1.184037,1.239593,1.184037,1.239593,3.195313,3.21875,3.054688,3.078125,NaN,NaN,NaN,NaN,2.620987,2.636495,2.489162,2.520179,NaN,NaN,NaN,NaN,0.088379,0.093262,0.087891,0.090332
1979-03-01T14:30:00Z,1.421861,1.499985,1.403632,1.429673,1.381956,1.451401,1.381956,1.451401,3.085938,3.429688,3.085938,3.296875,NaN,NaN,NaN,NaN,2.520179,2.570583,2.465899,2.512425,NaN,NaN,NaN,NaN,0.091309,0.097656,0.091309,0.094727
1979-04-02T14:30:00Z,1.429673,1.48436,1.416653,1.450506,1.440984,1.454873,1.3889,1.3889,3.289063,3.429688,3.234375,3.320313,NaN,NaN,NaN,NaN,2.512425,2.543443,2.3806,2.481408,NaN,NaN,NaN,NaN,0.094727,0.105469,0.094238,0.099121
1979-05-01T13:30:00Z,1.450506,1.476548,1.419257,1.450506,1.468762,1.475706,1.416678,1.416678,3.320313,3.398438,3.070313,3.109375,NaN,NaN,NaN,NaN,2.481408,2.504671,2.42325,2.500793,NaN,NaN,NaN,NaN,0.099121,0.106934,0.098633,0.099609
1979-06-01T13:30:00Z,1.447902,1.528631,1.427069,1.494777,1.395845,1.458345,1.343761,1.430567,3.109375,3.367188,3.09375,3.367188,NaN,NaN,NaN,NaN,2.500793,2.500793,2.376723,2.384478,NaN,NaN,NaN,NaN,0.100586,0.105469,0.097656,0.098633
1979-07-02T13:30:00Z,1.494777,1.520818,1.468735,1.510402,1.288205,1.298622,1.201399,1.201399,3.367188,3.484375,3.125,3.421875,NaN,NaN,NaN,NaN,2.384478,2.403864,2.25653,2.299179,NaN,NaN,NaN,NaN,0.097656,0.105469,0.09375,0.101563
1979-08-01T13:30:00Z,1.510402,1.62238,1.499985,1.606755,1.225704,1.319455,1.225704,1.25001,3.421875,3.5625,3.296875,3.507813,NaN,NaN,NaN,NaN,2.299179,2.500793,2.295302,2.485285,NaN,NaN,NaN,NaN,0.102051,0.134766,0.101563,0.133789
1979-09-03T13:30:00Z,1.604151,1.604151,1.523422,1.544255,1.21876,1.263899,1.21876,1.229177,3.507813,3.765625,3.375,3.6875,NaN,NaN,NaN,NaN,2.481408,2.481408,2.357337,2.396109,NaN,NaN,NaN,NaN,0.133789,0.133789,0.123047,0.124512
1979-10-01T13:30:00Z,1.533839,1.554672,1.348945,1.419257,1.305566,1.305566,1.104176,1.125009,3.679688,3.828125,3.4375,3.59375,NaN,NaN,NaN,NaN,2.3806,2.469776,2.272039,2.303056,NaN,NaN,NaN,NaN,0.124512,0.125,0.104492,0.115234
1979-11-01T14:30:00Z,1.419257,1.55988,1.40884,1.557276,1.125009,1.125009,1.069453,1.107648,3.59375,3.6875,3.484375,3.625,NaN,NaN,NaN,NaN,2.303056,2.357337,2.178986,2.295302,NaN,NaN,NaN,NaN,0.116211,0.137695,0.112305,0.136719
1979-12-03T14:30:00Z,1.557276,1.674462,1.552068,1.651025,1.11112,1.166676,1.11112,1.166676,3.617188,3.640625,3.421875,3.445313,NaN,NaN,NaN,NaN,2.295302,2.334074,2.264284,2.303056,NaN,NaN,NaN,NaN,0.136719,0.143555,0.133789,0.135742
1980-01-01T14:30:00Z,1.645817,1.700504,1.562484,1.570297,1.194454,1.194454,1.11112,1.11112,3.445313,3.960938,3.25,3.804688,NaN,NaN,NaN,NaN,2.303056,2.35346,2.206126,2.237144,NaN,NaN,NaN,NaN,0.134766,0.140625,0.126953,0.13916
1980-02-01T14:30:00Z,1.562484,1.588526,1.427069,1.429673,1.11112,1.149315,1.083342,1.149315,3.804688,4.234375,3.78125,4.085938,NaN,NaN,NaN,NaN,2.237144,2.322442,2.171232,2.210004,NaN,NaN,NaN,NaN,0.138672,0.138672,0.125,0.125
1980-03-03T14:30:00Z,1.429673,1.481756,1.374986,1.479152,1.18751,1.18751,1.013897,1.013897,4.085938,4.179688,3.382813,3.617188,NaN,NaN,NaN,NaN,2.206126,2.206126,1.946354,2.101442,NaN,NaN,NaN,NaN,0.124023,0.124023,0.108398,0.111328
1980-04-01T14:30:00Z,1.479152,1.593734,1.458319,1.580713,1.020842,1.020842,1.006953,1.017369,3.617188,3.796875,3.40625,3.796875,NaN,NaN,NaN,NaN,2.101442,2.217758,2.06267,2.217758,NaN,NaN,NaN,NaN,0.111328,0.134277,0.111328,0.126953
1980-05-01T13:30:00Z,1.580713,1.705712,1.565089,1.66665,0.937508,0.937508,0.937508,0.937508,3.796875,4.09375,3.6875,4,NaN,NaN,NaN,NaN,2.217758,2.469776,2.217758,2.415495,NaN,NaN,NaN,NaN,0.127441,0.136719,0.126953,0.133789
1980-06-02T13:30:00Z,1.664046,1.718733,1.630192,1.6354,1.055564,1.055564,1.055564,1.055564,4,4.367188,3.96875,4.140625,NaN,NaN,NaN,NaN,2.415495,2.415495,2.272039,2.287548,NaN,NaN,NaN,NaN,0.132813,0.15332,0.129395,0.149902
1980-07-01T13:30:00Z,1.6354,1.6979,1.627588,1.687483,1.277788,1.3889,1.277788,1.305566,4.15625,4.546875,4.15625,4.351563,NaN,NaN,NaN,NaN,2.287548,2.496916,2.248776,2.496916,NaN,NaN,NaN,NaN,0.149902,0.171387,0.147461,0.171387
1980-08-01T13:30:00Z,1.687483,1.78644,1.645817,1.653629,1.305566,1.305566,1.284733,1.284733,4.351563,4.546875,4.335938,4.375,NaN,NaN,NaN,NaN,2.489162,2.566706,2.403864,2.434881,NaN,NaN,NaN,NaN,0.171387,0.196289,0.164551,0.188477
1980-09-01T13:30:00Z,1.653629,1.757795,1.593734,1.687483,NaN,NaN,NaN,NaN,4.375,4.570313,4.21875,4.359375,NaN,NaN,NaN,NaN,2.427127,2.473653,2.198372,2.217758,NaN,NaN,NaN,NaN,0.1875,0.21582,0.186035,0.195313
1980-10-01T13:30:00Z,1.687483,1.781232,1.570297,1.765607,1.263899,1.263899,1.194454,1.256955,4.359375,5.046875,4.273438,4.757813,NaN,NaN,NaN,NaN,2.217758,2.361214,2.078179,2.097565,NaN,NaN,NaN,NaN,0.196777,0.214355,0.196777,0.197266
1980-11-03T14:30:00Z,1.781232,1.96873,1.687483,1.890606,1.194454,1.236121,1.194454,1.236121,4.765625,5.546875,4.765625,5.492188,NaN,NaN,NaN,NaN,2.097565,2.287548,2.082056,2.182863,NaN,NaN,NaN,NaN,0.196289,0.222656,0.195801,0.219727
1980-12-01T14:30:00Z,1.890606,2.111958,1.77342,2.078104,1.236121,1.236121,1.166676,1.166676,5.492188,5.492188,4.8125,5.039063,NaN,NaN,NaN,NaN,2.182863,2.190618,1.954108,2.136337,NaN,NaN,NaN,NaN,0.220703,0.241211,0.193359,0.236328
1981-01-01T14:30:00Z,2.078104,2.127583,1.929668,1.994772,1.138898,1.138898,1.138898,1.138898,5.039063,5.125,4.71875,4.859375,NaN,NaN,NaN,NaN,2.136337,2.248776,2.054916,2.078179,NaN,NaN,NaN,NaN,0.239258,0.273438,0.234375,0.234375
1981-02-02T14:30:00Z,1.986959,2.166645,1.95571,2.145812,1.156259,1.166676,1.138898,1.138898,4.835938,4.835938,4.359375,4.5,NaN,NaN,NaN,NaN,2.078179,2.217758,2.020021,2.213881,NaN,NaN,NaN,NaN,0.234375,0.257813,0.210938,0.24707
1981-03-02T14:30:00Z,2.143208,2.187478,2.096333,2.161437,1.152787,1.25001,1.152787,1.208343,4.5,4.5625,4.234375,4.289063,NaN,NaN,NaN,NaN,2.213881,2.306934,2.155723,2.18674,NaN,NaN,NaN,NaN,0.248047,0.286133,0.246094,0.285156
1981-04-01T14:30:00Z,2.161437,2.341122,2.104146,2.221332,1.194454,1.284733,1.194454,1.243066,4.289063,4.3125,4.140625,4.28125,NaN,NaN,NaN,NaN,2.18674,2.35346,2.109196,2.225512,NaN,NaN,NaN,NaN,0.285156,0.304688,0.267578,0.301758
1981-05-01T13:30:00Z,2.221332,2.40625,2.161437,2.390625,1.263899,1.277788,1.194454,1.236121,4.28125,4.328125,3.976563,4.046875,NaN,NaN,NaN,NaN,2.225512,2.225512,2.08981,2.18674,NaN,NaN,NaN,NaN,0.301758,0.308594,0.288086,0.302734
